subject_name,topic_name,sub_topic_name
Pathology,Bleeding Disorders,Test for Estrinsic pathway
Pathology,Bleeding Disorders,von Willebrand factor – overview
Pathology,Bleeding Disorders,inheritance pattern of hemophilia A
Pathology,Bleeding Disorders,HUS – E.Coli strain
Pathology,Bleeding Disorders,Wiskott-Aldrich syndrome – Clinical features
Pathology,Bleeding Disorders,Complications of Blood transfusion – Clinical features
Pathology,Bleeding Disorders,Bernard-Soulier disease
Pathology,Bleeding Disorders,"Chronic ITP – Overview ( Clinical Features, Lab findings )"
Pathology,Bleeding Disorders,"Anticoagulants, Vacutainers and Color coding"
Pathology,Bleeding Disorders,Thrombin agonist that is not antagonised by heparin
Pathology,Bleeding Disorders,Lab findings in common Hemostatic disorders
Pathology,Bleeding Disorders,TRALI
Pathology,Bleeding Disorders,Platelet functional disorders
Pathology,Bleeding Disorders,"Hemophilia – overview ( Inheritance, Types )"
Pathology,Bleeding Disorders,Hermansky-Pudlak syndrome
Pathology,Bleeding Disorders,Spleen & Platelets
Pathology,Bleeding Disorders,Drug induced thrombocytopenia
Pathology,Bleeding Disorders,Factor XIII deficiency
Pathology,Cellular Adaptations & Injury,Connective tissue metaplasia
Pathology,Cellular Adaptations & Injury,Epigenetics – definition
Pathology,Cellular Adaptations & Injury,micro-RNA – Overview
Pathology,Cellular Adaptations & Injury,Muscle hypertrophy – Mechanism
Pathology,Cellular Adaptations & Injury,Base pairs is the human genome
Pathology,Cellular Adaptations & Injury,Types of Metaplasia
Pathology,Cellular Adaptations & Injury,Non-coding regulatory RNAs
Pathology,Cellular Adaptations & Injury,Anaplasia – Definition
Pathology,Cellular Adaptations & Injury,Tissue stem-cell locations
Pathology,Cellular Adaptations & Injury,MC metaplasia
Pathology,Cellular Adaptations & Injury,Arterial vs Venous thrombi
Pathology,Cellular Adaptations & Injury,Features of reversible cell injury
Pathology,Cellular Adaptations & Injury,Features of Irreversible cell injury
Pathology,Cellular Adaptations & Injury,Types and examples of Atrophy
Pathology,Cellular Adaptations & Injury,Molecular pathogenesis of Cardiac Hypertrophy
Pathology,Cellular Adaptations & Injury,Cellular adaptations – Overview
Pathology,Non-Hodgkin Lymphoma,Chromosomal abnormality seen in follicular lymphoma
Pathology,Non-Hodgkin Lymphoma,Hairy-cell leukemia – associated Organism
Pathology,Non-Hodgkin Lymphoma,Spleen involvement in NHL
Pathology,Non-Hodgkin Lymphoma,Sezary cell
Pathology,Non-Hodgkin Lymphoma,Burkitt lymphoma
Pathology,Non-Hodgkin Lymphoma,Cell of origin for CLL/SLL
Pathology,Non-Hodgkin Lymphoma,MC site of Extra-nodal NHL
Pathology,Non-Hodgkin Lymphoma,Lymphoma with high Ki67
Pathology,Non-Hodgkin Lymphoma,Lymphoma with BCL2 overxpression
Pathology,Non-Hodgkin Lymphoma,Downey cells are seen in
Pathology,Non-Hodgkin Lymphoma,DLBCL – IHC
Pathology,Non-Hodgkin Lymphoma,Pautrier microabscesses
Pathology,Non-Hodgkin Lymphoma,MC NHL in India
Pathology,Non-Hodgkin Lymphoma,IHC in Mantle cell lymphoma
Pathology,Non-Hodgkin Lymphoma,Lymphomas & known etiological factors
Pathology,Non-Hodgkin Lymphoma,Marker for hairy-cell leukemia
Pathology,Non-Hodgkin Lymphoma,Extranodal NK/T-cell lymphoma – Clinical Features
Pathology,Non-Hodgkin Lymphoma,WHO classification of Lymphoid Neoplasms
Pathology,Non-Hodgkin Lymphoma,Marginal zone lymphomas
Pathology,Non-Hodgkin Lymphoma,IHC of various lymphomas
Pathology,Non-Hodgkin Lymphoma,CLL / SLL
Pathology,Non-Hodgkin Lymphoma,Mantle-cell lymphoma
Pathology,Molecular Basis of Cancer,p53 – Overview
Pathology,Molecular Basis of Cancer,Types of RAS oncogenes
Pathology,Molecular Basis of Cancer,Metastasis oncogenes
Pathology,Molecular Basis of Cancer,Rb – Molecular basis
Pathology,Molecular Basis of Cancer,Mutations in Cowden syndrome
Pathology,Molecular Basis of Cancer,Mutations in Lobular CA Breast
Pathology,Molecular Basis of Cancer,Mechanisms of Oncogene activation
Pathology,Molecular Basis of Cancer,RET proto-oncogene – Associated tumor
Pathology,Molecular Basis of Cancer,two-hit hypotheses proposed by
Pathology,Molecular Basis of Cancer,Mutations in Uveal Melanoma
Pathology,Molecular Basis of Cancer,Angiogenetic promoters in tumor cells
Pathology,Molecular Basis of Cancer,BRCA – Associated tumors
Pathology,Molecular Basis of Cancer,Mutations in MEN syndrome
Pathology,Molecular Basis of Cancer,Gorlin syndrome – Mutation
Pathology,Molecular Basis of Cancer,Mutations in Glioma
Pathology,Molecular Basis of Cancer,Myc gene – Overview
Pathology,Molecular Basis of Cancer,Mutations in Neurobalstoma
Pathology,Molecular Basis of Cancer,Receptor & non-receptor tyrosine kinase
Pathology,Molecular Basis of Cancer,Cyclins and CDKs in Oncogenesis
Pathology,Immunity & Hypersensitivity,Arthus reaction
Pathology,Immunity & Hypersensitivity,Maximum duration for TRALI to occur after blood transfusion
Pathology,Immunity & Hypersensitivity,NK cells Overview
Pathology,Immunity & Hypersensitivity,Toll-Like Receptors
Pathology,Immunity & Hypersensitivity,Lymphocyte recirculation
Pathology,Immunity & Hypersensitivity,ADCC
Pathology,Immunity & Hypersensitivity,Cytotoxic T-cells and NK cells – function
Pathology,Immunity & Hypersensitivity,MHC class III genes encode
Pathology,Immunity & Hypersensitivity,MHC class II Overview
Pathology,Immunity & Hypersensitivity,HLA associated diseases
Pathology,Immunity & Hypersensitivity,Antigen-presenting cells
Pathology,Immunity & Hypersensitivity,B-cell receptor complex
Pathology,Immunity & Hypersensitivity,Anaphylactoid reaction
Pathology,Immunity & Hypersensitivity,HLA genes – Chromosome
Pathology,Immunity & Hypersensitivity,B-cells are induced to produce IgE by
Pathology,Immunity & Hypersensitivity,Basophils are activated by
Pathology,Immunity & Hypersensitivity,Papain – Overview
Pathology,Immunity & Hypersensitivity,HLA typing – Overview
Pathology,Immunity & Hypersensitivity,B lymphocytes – Location & Function
Pathology,Immunity & Hypersensitivity,Innate and Adaptive Immunity
Pathology,Immunity & Hypersensitivity,Role of Macrophages
Pathology,Immunity & Hypersensitivity,Types & Examples of Hypersensitivity Reactions
Pathology,Immunity & Hypersensitivity,"Various receptor types (NOD- Like, C-type, Mannose, RIG-like etc)"
Pathology,Immunity & Hypersensitivity,Components of innate immunity
Pathology,Immunity & Hypersensitivity,T Helper cells – Types and Overview
Pediatrics,Vitamin defficiency,Copper deficiency – Clinical features
Pediatrics,Vitamin defficiency,Radiological findings in Scurvy
Pediatrics,Vitamin defficiency,Clinical Features of Rickets
Pediatrics,Vitamin defficiency,Windswept deformity is characteristically seen in
Pediatrics,Vitamin defficiency,Rickets in an infant presents as
Pediatrics,Vitamin defficiency,Biotin deficiency – Clinical Features
Pediatrics,Vitamin defficiency,Zinc deficiency – Clinical Features
Pediatrics,Vitamin defficiency,WHO grading of Vitamin A deficiency
Pediatrics,Vitamin defficiency,Vitamin most important in preventing free radical injury
Pediatrics,Vitamin defficiency,Keshan disease is due to
Pediatrics,Vitamin defficiency,Folic Acid supplementation in Pregnancy
Pediatrics,Vitamin defficiency,Scurvy in Infant – Overview
Pediatrics,Vitamin defficiency,Vitamin K deficiency bleeding of the newborn
Pediatrics,Vitamin defficiency,Radiographic features of rickets
Pediatrics,Vitamin defficiency,Vitamin-A supplementation
Pediatrics,Vitamin defficiency,Treatment of Vitamin-A deficiency
Pediatrics,Protein Energy Malnutrition,Indicators of nutritional status
Pediatrics,Protein Energy Malnutrition,RDA for children
Pediatrics,Protein Energy Malnutrition,Grading of Malnutrition
Pediatrics,Protein Energy Malnutrition,Age-independent indices
Pediatrics,Protein Energy Malnutrition,Rx of SAM
Pediatrics,Protein Energy Malnutrition,Kwashiorkor – Clinical Features
Pediatrics,Protein Energy Malnutrition,Definition of Severe Acute Malnutrition
Pediatrics,Protein Energy Malnutrition,MUAC Tape
Pediatrics,Protein Energy Malnutrition,Assessment of Malnutrition treatment
Pediatrics,Protein Energy Malnutrition,Marasmus – Clinical Features
Pediatrics,Protein Energy Malnutrition,WHO classification of nutritional status
Pediatrics,Protein Energy Malnutrition,Refeeding syndrome
Pediatrics,Developmental Milestones,Gross Motor Milestones
Pediatrics,Developmental Milestones,Fine motor milestones
Pediatrics,Developmental Milestones,Social and adaptive milestones
Pediatrics,Developmental Milestones,Milestones at different stages
Pediatrics,Developmental Milestones,Language milestones
Pediatrics,Developmental Milestones,Tests for development
Pediatrics,Growth & Development,Dentition – Overview
Pediatrics,Growth & Development,Height and Weight trajectory in children
Pediatrics,Growth & Development,Micro & Macrocephaly
Pediatrics,Growth & Development,Head circumference – Overview
Pediatrics,Growth & Development,Sexual Maturity Rating
Pediatrics,Growth & Development,Birth weight quadruples by
Pediatrics,Growth & Development,Constitutional Delay
Pediatrics,Growth & Development,Age estimation from X-rays
Pediatrics,Growth & Development,U/L ratio
Pediatrics,Growth & Development,Short stature
Pediatrics,Growth & Development,Periods of growth
Pediatrics,Genetic Disorders,Genes and common syndromes
Pediatrics,Genetic Disorders,Genomic imprinting
Pediatrics,Genetic Disorders,Achondroplasia – Clinical Features
Pediatrics,Genetic Disorders,Duchenne muscular dystrophy – Overview
Pediatrics,Genetic Disorders,Pedigree chart interpretation
Pediatrics,Genetic Disorders,Inheritance pattern of important diseases
Pediatrics,Genetic Disorders,Neurofibromatosis 1 – Clinical Features
Pediatrics,Genetic Disorders,Diseases of mitochondrial inheritance
Pediatrics,Genetic Disorders,Uniparental disomy
Pediatrics,Genetic Disorders,Ataxia telangiectasia – Overview
Pediatrics,Genetic Disorders,Triple-repeat mutations
Pediatrics,Genetic Disorders,Wiskott- Aldrich syndrome – Overview
Pediatrics,Genetic Disorders,Fragile X syndrome
Pediatrics,Genetic Disorders,NF-1 vs NF-2 – Clinical features & Inheritance
Pediatrics,CNS Disorders,Iniencephaly
Pediatrics,CNS Disorders,Febrile seizures – Overview
Pediatrics,CNS Disorders,Bacterial meningitis – Prophylaxis
Pediatrics,CNS Disorders,Growing fracture
Pediatrics,CNS Disorders,Cerebral palsy – Clinical Features
Pediatrics,CNS Disorders,Folic Acid in Pregnancy
Pediatrics,CNS Disorders,Tuberous sclerosis – Clinical Features
Pediatrics,CNS Disorders,Antibiotic prophylaxis for Meningitis
Pediatrics,CNS Disorders,MC cause of ventriculomegaly in newborn
Pediatrics,CNS Disorders,Causes of aqueductal stenosis
Pediatrics,CNS Disorders,Juvenile myoclonic epilepsy – Clinical Features
Pediatrics,CNS Disorders,Findings in Neurofibromatosis
Pediatrics,CNS Disorders,Occult spinal dysraphism
Pediatrics,CNS Disorders,Dandy–Walker syndrome – Overview
Pediatrics,CNS Disorders,CSF findings in meningitis
Pediatrics,CNS Disorders,Neural Tube defects – list
Pediatrics,CNS Disorders,Rx of Status epilepticus
Pediatrics,CNS Disorders,Causes of Meningitis in different Age groups
Pediatrics,CNS Disorders,Skin lesions in Tuberous sclerosis
Pediatrics,CNS Disorders,Risk factors for recurrence of febrile seizures
Pediatrics,CNS Disorders,Infantile spasms – Overview
Pediatrics,CNS Disorders,Absence seizures
Pediatrics,CNS Disorders,Marker for neural tube defects
Pediatrics,CNS Disorders,Tubercular meningitis – Overview
Pediatrics,CNS Disorders,Causes of hydrocephalus
Pediatrics,Breastfeeding,How many hours can breast milk be stored
Pediatrics,Breastfeeding,Contraindications of breastfeeding
Pediatrics,Breastfeeding,Breast milk jaundice
Pediatrics,Breastfeeding,Baby-friendly hospital initiative
Pediatrics,Breastfeeding,Breast milk – advantages
Pediatrics,Breastfeeding,Breast milk composition – at different times
Pediatrics,Breastfeeding,Indicators of Breastfeeding Adequacy
Pediatrics,Breastfeeding,Breastfeeding – recommendations
Pediatrics,Gastrointestinal Diseases,Congenital hypertrophic pyloric stenosis
Pediatrics,Gastrointestinal Diseases,Radiological findings in various GI disorders
Pediatrics,Gastrointestinal Diseases,Causes of flat intestinal mucosa
Pediatrics,Gastrointestinal Diseases,Extraintestinal manifestation of coeliac disease
Pediatrics,Gastrointestinal Diseases,Persistent diarrhea
Pediatrics,Gastrointestinal Diseases,Hirschsprung disease
Pediatrics,Gastrointestinal Diseases,Tracheoesophageal fistula
Pediatrics,Gastrointestinal Diseases,Intussusception
Pediatrics,Gastrointestinal Diseases,Peutz-Jegher’s syndrome
Pediatrics,Gastrointestinal Diseases,Dysphagia lusoria
Pediatrics,Gastrointestinal Diseases,Symptoms of dehydration
Pediatrics,Gastrointestinal Diseases,Rx protocol for dehydration
Pediatrics,Gastrointestinal Diseases,Cheilitis
Pediatrics,Gastrointestinal Diseases,Aphthous ulcer
Pediatrics,Gastrointestinal Diseases,Pancreatic insufficiency in childhood
Pediatrics,Gastrointestinal Diseases,Rectal prolapse
Pediatrics,Chromosomal Disorders,Treacher-Collin syndrome – Clinical Features
Pediatrics,Chromosomal Disorders,Triple test
Pediatrics,Chromosomal Disorders,Angelman syndrome
Pediatrics,Chromosomal Disorders,Cri-du-chat syndrome – overview
Pediatrics,Chromosomal Disorders,Simian crease
Pediatrics,Chromosomal Disorders,Prader- Willi syndrome
Pediatrics,Chromosomal Disorders,DiGeorge syndrome – Clincal Features
Pediatrics,Chromosomal Disorders,Barr body is absent in female having
Pediatrics,Chromosomal Disorders,Screening for Down’s syndrome
Pediatrics,Chromosomal Disorders,Turner’s syndrome – Clinical Features
Pediatrics,Chromosomal Disorders,Marfan’s syndrome – clinical Features
Pediatrics,Chromosomal Disorders,Noonan syndrome – Clinical Features
Pediatrics,Chromosomal Disorders,Edward’s syndrome – Clinical Features
Pediatrics,Chromosomal Disorders,Klinefelter’s syndrome – Clinical Features
Pediatrics,Chromosomal Disorders,Down’s syndrome – Overview
Pediatrics,Infections – Bacterial & Parasitic,Giardia lamblia – Clinical Features
Pediatrics,Infections – Bacterial & Parasitic,Neonatal tetanus – Overview
Pediatrics,Infections – Bacterial & Parasitic,Most important organ involved in congenital tuberculosis
Pediatrics,Infections – Bacterial & Parasitic,Maternal antibodies that do not provide significant immunity in a neonate
Pediatrics,Infections – Bacterial & Parasitic,MC manifestation of congenital toxoplasmosis
Pediatrics,Infections – Bacterial & Parasitic,Toxin responsible for causing scarlet fever
Pediatrics,Infections – Bacterial & Parasitic,Brugia malayi – Overview
Pediatrics,Infections – Bacterial & Parasitic,Revised Jones criteria
Pediatrics,Infections – Bacterial & Parasitic,Pediatric TB – Clinical features
Pediatrics,Infections – Bacterial & Parasitic,Amebiasis – Overview
Pediatrics,Infections – Bacterial & Parasitic,Ancylostoma – Overview
Pediatrics,Infections – Bacterial & Parasitic,Infant of TB mother
Pediatrics,Infections – Bacterial & Parasitic,Trichuriasis – overview
Pediatrics,Infections – Bacterial & Parasitic,Scarlet fever – Overview
Pediatrics,Infections – Bacterial & Parasitic,Congenital toxoplasmosis – Overview
Pediatrics,Infections – Bacterial & Parasitic,Congenital syphilis – Findings
Pediatrics,Infections – Bacterial & Parasitic,Neurocysticercosis – Overview
Pediatrics,Infections – Bacterial & Parasitic,Diphtheria – Overview
